order_id,date,product_category,region,channel,quantity,unit_price,revenue,cost,profit,profit_margin,customer_id,is_returned,marketing_spend,customer_age_group
ORD-01063-8582,2024-11-29,Food & Beverage,Chittagong,Mobile App,14,920.01,12880.2,7084.11,5796.09,0.446,CUST-6065,0,1747.99,35-44
ORD-01063-8583,2024-11-29,Beauty & Personal Care,Chittagong,Mobile App,1,2156.46,2156.46,1250.75,905.71,0.465,CUST-7360,0,1817.87,25-34
ORD-01064-8584,2024-11-30,Clothing,Dhaka,Online,7,2066.07,14462.47,8966.73,5495.74,0.401,CUST-6847,0,1562.46,55+
ORD-01064-8585,2024-11-30,Electronics,Chittagong,Online,10,13526.89,135268.91,105509.75,29759.16,0.225,CUST-6628,0,344.32,18-24
ORD-01064-8586,2024-11-30,Books & Stationery,Sylhet,Online,13,573.11,7450.49,3725.24,3725.24,0.46,CUST-2679,0,1602.51,18-24
ORD-01065-8587,2024-12-01,Electronics,Rajshahi,Marketplace,5,14537.91,72689.57,56697.87,15991.71,0.243,CUST-7602,0,834.18,18-24
ORD-01065-8588,2024-12-01,Sports & Fitness,Dhaka,Online,11,3420.93,37630.19,27093.74,10536.45,0.293,CUST-2143,0,2046.21,25-34
ORD-01065-8589,2024-12-01,Clothing,Sylhet,Mobile App,10,2212.77,22127.69,13719.17,8408.52,0.345,CUST-2798,0,853.04,45-54
ORD-01065-8590,2024-12-01,Food & Beverage,Sylhet,Online,10,730.41,7304.11,4017.26,3286.85,0.396,CUST-1160,0,1860.58,35-44
ORD-01065-8591,2024-12-01,Food & Beverage,Dhaka,Store,10,855.42,8554.21,4704.82,3849.4,0.472,CUST-6268,0,1324.89,25-34
ORD-01065-8592,2024-12-01,Sports & Fitness,Sylhet,Online,13,3831.18,49805.33,35859.84,13945.49,0.25,CUST-4081,0,2552.57,45-54
ORD-01066-8593,2024-12-02,Electronics,Mymensingh,Mobile App,10,12065.84,120658.41,94113.56,26544.85,0.228,CUST-3230,0,256.36,55+
ORD-01066-8594,2024-12-02,Books & Stationery,Chittagong,Marketplace,13,422.62,5494.03,2747.02,2747.02,0.456,CUST-6819,0,1880.59,25-34
ORD-01066-8595,2024-12-02,Electronics,Sylhet,Online,11,17279.79,190077.67,148260.58,41817.09,0.195,CUST-7684,0,1307.19,25-34
ORD-01066-8596,2024-12-02,Food & Beverage,Chittagong,Marketplace,11,652.74,7180.17,3949.09,3231.08,0.389,CUST-1086,0,2553.83,55+
ORD-01066-8597,2024-12-02,Electronics,Dhaka,Online,11,17454.16,191995.73,149756.67,42239.06,0.249,CUST-2030,0,2660.48,25-34
ORD-01066-8598,2024-12-02,Food & Beverage,Dhaka,Online,10,680.88,6808.8,3744.84,3063.96,0.453,CUST-6985,0,1759.54,35-44
ORD-01066-8599,2024-12-02,Electronics,Sylhet,Online,4,14521.6,58086.4,45307.39,12779.01,0.191,CUST-3833,0,1099.55,45-54
ORD-01067-8600,2024-12-03,Electronics,Dhaka,Mobile App,9,18316.97,164852.73,128585.13,36267.6,0.203,CUST-2691,0,2091.96,35-44
ORD-01067-8601,2024-12-03,Electronics,Khulna,Store,5,13239.2,66196.0,51632.88,14563.12,0.204,CUST-1122,0,2068.04,35-44
ORD-01067-8602,2024-12-03,Home & Garden,Chittagong,Mobile App,7,3402.1,23814.69,16670.29,7144.41,0.264,CUST-3631,0,2693.55,35-44
ORD-01067-8603,2024-12-03,Electronics,Dhaka,Online,10,15650.53,156505.34,122074.17,34431.17,0.215,CUST-3526,0,1579.58,18-24
ORD-01067-8604,2024-12-03,Clothing,Dhaka,Mobile App,6,2196.48,13178.88,8170.9,5007.97,0.338,CUST-1485,0,433.46,18-24
ORD-01067-8605,2024-12-03,Electronics,Chittagong,Mobile App,4,17835.81,71343.22,55647.71,15695.51,0.199,CUST-2754,0,2815.35,25-34
ORD-01067-8606,2024-12-03,Beauty & Personal Care,Dhaka,Store,12,2176.55,26118.65,15148.82,10969.83,0.435,CUST-1724,0,2491.85,25-34
ORD-01067-8607,2024-12-03,Clothing,Chittagong,Online,2,2662.39,5324.77,3301.36,2023.41,0.401,CUST-2326,0,2066.85,35-44
ORD-01068-8608,2024-12-04,Home & Garden,Dhaka,Store,10,3017.71,30177.13,21123.99,9053.14,0.282,CUST-6420,0,721.37,35-44
ORD-01068-8609,2024-12-04,Home & Garden,Chittagong,Online,8,4210.31,33682.48,23577.73,10104.74,0.301,CUST-9226,0,1680.66,45-54
ORD-01068-8610,2024-12-04,Beauty & Personal Care,Mymensingh,Marketplace,10,2054.93,20549.33,11918.61,8630.72,0.423,CUST-1456,1,949.42,25-34
ORD-01068-8611,2024-12-04,Sports & Fitness,Rajshahi,Mobile App,12,4164.59,49975.02,35982.02,13993.01,0.299,CUST-3012,0,2597.64,45-54
ORD-01069-8612,2024-12-05,Electronics,Rajshahi,Store,13,12992.56,168903.33,131744.6,37158.73,0.224,CUST-7835,0,1997.61,18-24
ORD-01069-8613,2024-12-05,Electronics,Chittagong,Mobile App,14,16606.26,232487.64,181340.36,51147.28,0.247,CUST-8029,1,1344.49,25-34
ORD-01069-8614,2024-12-05,Books & Stationery,Chittagong,Online,1,514.91,514.91,257.45,257.45,0.48,CUST-3162,1,338.93,25-34
ORD-01069-8615,2024-12-05,Home & Garden,Sylhet,Online,6,4062.47,24374.84,17062.39,7312.45,0.298,CUST-8577,0,2457.57,35-44
ORD-01069-8616,2024-12-05,Food & Beverage,Dhaka,Marketplace,7,928.36,6498.54,3574.19,2924.34,0.407,CUST-9825,0,1615.56,45-54
ORD-01069-8617,2024-12-05,Electronics,Chittagong,Mobile App,9,17630.06,158670.57,123763.05,34907.53,0.194,CUST-5681,0,1815.69,18-24
ORD-01069-8618,2024-12-05,Books & Stationery,Chittagong,Online,3,477.1,1431.31,715.65,715.65,0.565,CUST-7772,0,1564.04,35-44
ORD-01070-8619,2024-12-06,Electronics,Rajshahi,Online,3,14691.77,44075.3,34378.73,9696.57,0.248,CUST-4471,0,1405.87,18-24
ORD-01070-8620,2024-12-06,Books & Stationery,Dhaka,Online,10,428.51,4285.14,2142.57,2142.57,0.558,CUST-1696,0,529.46,45-54
ORD-01070-8621,2024-12-06,Home & Garden,Mymensingh,Marketplace,1,2907.76,2907.76,2035.43,872.33,0.342,CUST-9980,0,1633.04,25-34
ORD-01070-8622,2024-12-06,Sports & Fitness,Dhaka,Mobile App,4,4626.89,18507.58,13325.46,5182.12,0.279,CUST-3289,0,2084.29,25-34
ORD-01070-8623,2024-12-06,Home & Garden,Dhaka,Online,12,4258.28,51099.32,35769.53,15329.8,0.275,CUST-8364,0,1588.02,25-34
ORD-01070-8624,2024-12-06,Home & Garden,Dhaka,Mobile App,2,3671.85,7343.7,5140.59,2203.11,0.334,CUST-7191,0,1547.77,35-44
ORD-01070-8625,2024-12-06,Clothing,Sylhet,Online,12,2907.6,34891.2,21632.55,13258.66,0.383,CUST-4183,0,913.27,25-34
ORD-01070-8626,2024-12-06,Sports & Fitness,Dhaka,Mobile App,1,5106.92,5106.92,3676.98,1429.94,0.259,CUST-3442,0,1487.06,35-44
ORD-01070-8627,2024-12-06,Books & Stationery,Khulna,Mobile App,12,475.83,5709.92,2854.96,2854.96,0.475,CUST-7684,0,272.3,55+
ORD-01071-8628,2024-12-07,Food & Beverage,Rajshahi,Online,11,767.0,8437.01,4640.36,3796.66,0.492,CUST-5597,0,828.98,35-44
ORD-01072-8629,2024-12-08,Clothing,Dhaka,Online,13,2871.11,37324.46,23141.17,14183.3,0.41,CUST-5199,0,2402.99,25-34
ORD-01072-8630,2024-12-08,Sports & Fitness,Rajshahi,Online,2,4930.62,9861.24,7100.09,2761.15,0.318,CUST-5085,0,1434.27,35-44
ORD-01072-8631,2024-12-08,Clothing,Khulna,Mobile App,12,2667.72,32012.67,19847.85,12164.81,0.337,CUST-8227,1,1873.82,25-34
ORD-01072-8632,2024-12-08,Electronics,Rajshahi,Online,5,12196.48,60982.41,47566.28,13416.13,0.193,CUST-9385,0,1138.2,18-24
ORD-01073-8633,2024-12-09,Clothing,Sylhet,Store,5,2690.71,13453.54,8341.2,5112.35,0.381,CUST-1223,0,241.67,55+
ORD-01073-8634,2024-12-09,Food & Beverage,Chittagong,Online,11,768.01,8448.14,4646.47,3801.66,0.411,CUST-5324,0,2594.33,25-34
ORD-01073-8635,2024-12-09,Food & Beverage,Chittagong,Mobile App,2,980.11,1960.22,1078.12,882.1,0.42,CUST-9121,0,2002.96,25-34
ORD-01073-8636,2024-12-09,Food & Beverage,Rajshahi,Online,8,883.88,7071.06,3889.08,3181.98,0.411,CUST-8474,0,568.51,55+
ORD-01073-8637,2024-12-09,Food & Beverage,Chittagong,Store,14,683.2,9564.85,5260.67,4304.18,0.454,CUST-1674,0,2102.39,25-34
ORD-01073-8638,2024-12-09,Electronics,Sylhet,Mobile App,5,16837.83,84189.16,65667.55,18521.62,0.225,CUST-9111,0,2511.7,35-44
ORD-01073-8639,2024-12-09,Food & Beverage,Dhaka,Online,2,834.46,1668.92,917.91,751.01,0.469,CUST-6636,0,1428.64,35-44
ORD-01073-8640,2024-12-09,Books & Stationery,Khulna,Mobile App,14,590.0,8260.06,4130.03,4130.03,0.461,CUST-7534,0,1712.55,55+
ORD-01073-8641,2024-12-09,Food & Beverage,Rajshahi,Marketplace,13,724.38,9416.99,5179.35,4237.65,0.485,CUST-4135,0,2042.28,25-34
ORD-01074-8642,2024-12-10,Books & Stationery,Dhaka,Online,1,523.54,523.54,261.77,261.77,0.435,CUST-9614,0,1797.79,25-34
ORD-01074-8643,2024-12-10,Home & Garden,Dhaka,Marketplace,11,3745.59,41201.51,28841.06,12360.45,0.325,CUST-4929,0,609.58,25-34
ORD-01074-8644,2024-12-10,Electronics,Dhaka,Store,8,12924.46,103395.64,80648.6,22747.04,0.228,CUST-6547,0,1395.86,25-34
ORD-01074-8645,2024-12-10,Electronics,Chittagong,Online,4,13530.11,54120.42,42213.93,11906.49,0.217,CUST-9034,0,1435.14,25-34
ORD-01074-8646,2024-12-10,Clothing,Sylhet,Marketplace,8,2569.29,20554.28,12743.65,7810.63,0.403,CUST-1866,0,1642.02,25-34
ORD-01074-8647,2024-12-10,Electronics,Khulna,Mobile App,10,13826.97,138269.72,107850.38,30419.34,0.199,CUST-5089,0,1152.51,35-44
ORD-01074-8648,2024-12-10,Home & Garden,Chittagong,Mobile App,4,3799.5,15197.99,10638.6,4559.4,0.277,CUST-6177,0,2311.56,18-24
ORD-01075-8649,2024-12-11,Home & Garden,Chittagong,Mobile App,8,3168.77,25350.16,17745.11,7605.05,0.339,CUST-8481,0,449.16,25-34
ORD-01075-8650,2024-12-11,Food & Beverage,Chittagong,Store,12,828.46,9941.56,5467.86,4473.7,0.511,CUST-3645,0,2123.87,35-44
ORD-01075-8651,2024-12-11,Books & Stationery,Dhaka,Online,1,548.14,548.14,274.07,274.07,0.549,CUST-3067,0,450.25,35-44
ORD-01075-8652,2024-12-11,Books & Stationery,Chittagong,Store,9,617.17,5554.52,2777.26,2777.26,0.516,CUST-6927,0,428.64,25-34
ORD-01075-8653,2024-12-11,Electronics,Khulna,Mobile App,3,13270.03,39810.08,31051.86,8758.22,0.206,CUST-1325,0,1626.78,25-34
ORD-01076-8654,2024-12-12,Books & Stationery,Chittagong,Mobile App,9,511.84,4606.55,2303.28,2303.28,0.524,CUST-3948,0,1043.21,35-44
ORD-01076-8655,2024-12-12,Home & Garden,Sylhet,Marketplace,3,2930.96,8792.88,6155.02,2637.86,0.273,CUST-7508,0,1171.11,35-44
ORD-01076-8656,2024-12-12,Food & Beverage,Chittagong,Mobile App,3,923.77,2771.3,1524.21,1247.08,0.391,CUST-2490,0,1480.73,25-34
ORD-01076-8657,2024-12-12,Electronics,Dhaka,Mobile App,12,16883.57,202602.78,158030.17,44572.61,0.249,CUST-5802,0,720.33,18-24
ORD-01076-8658,2024-12-12,Electronics,Rajshahi,Marketplace,11,17256.5,189821.47,148060.74,41760.72,0.226,CUST-8286,1,2768.58,18-24
ORD-01076-8659,2024-12-12,Sports & Fitness,Dhaka,Online,2,3706.53,7413.06,5337.4,2075.66,0.274,CUST-3756,0,1390.1,25-34
ORD-01076-8660,2024-12-12,Clothing,Dhaka,Mobile App,13,2932.62,38124.0,23636.88,14487.12,0.359,CUST-8364,0,2107.37,45-54
ORD-01077-8661,2024-12-13,Books & Stationery,Dhaka,Store,7,535.02,3745.15,1872.57,1872.57,0.534,CUST-9715,0,1672.28,35-44
ORD-01077-8662,2024-12-13,Food & Beverage,Chittagong,Online,3,738.17,2214.52,1217.98,996.53,0.515,CUST-5066,0,677.37,35-44
ORD-01077-8663,2024-12-13,Food & Beverage,Sylhet,Online,14,763.48,10688.7,5878.78,4809.91,0.487,CUST-3937,0,597.23,18-24
ORD-01077-8664,2024-12-13,Sports & Fitness,Sylhet,Online,13,4113.09,53470.2,38498.54,14971.66,0.265,CUST-7329,0,2350.01,45-54
ORD-01077-8665,2024-12-13,Electronics,Dhaka,Online,3,18217.03,54651.08,42627.84,12023.24,0.209,CUST-9237,0,1481.7,45-54
ORD-01077-8666,2024-12-13,Clothing,Rajshahi,Mobile App,7,2751.27,19258.89,11940.51,7318.38,0.404,CUST-9268,0,467.27,55+
ORD-01077-8667,2024-12-13,Clothing,Chittagong,Mobile App,14,2544.58,35624.05,22086.91,13537.14,0.333,CUST-6533,0,2110.51,45-54
ORD-01077-8668,2024-12-13,Electronics,Sylhet,Online,7,16306.72,114147.07,89034.71,25112.35,0.234,CUST-9913,0,1666.33,55+
ORD-01077-8669,2024-12-13,Home & Garden,Dhaka,Mobile App,12,3687.52,44250.18,30975.13,13275.05,0.333,CUST-1252,0,1254.36,35-44
ORD-01077-8670,2024-12-13,Food & Beverage,Rajshahi,Online,2,854.55,1709.09,940.0,769.09,0.468,CUST-1623,0,635.05,25-34
ORD-01077-8671,2024-12-13,Books & Stationery,Dhaka,Mobile App,12,595.0,7140.03,3570.02,3570.02,0.485,CUST-1223,0,2414.51,35-44
ORD-01077-8672,2024-12-13,Sports & Fitness,Mymensingh,Marketplace,2,4400.26,8800.52,6336.37,2464.15,0.255,CUST-6555,0,1991.42,25-34
ORD-01077-8673,2024-12-13,Home & Garden,Sylhet,Marketplace,11,2859.34,31452.69,22016.88,9435.81,0.271,CUST-4721,0,1365.96,25-34
ORD-01078-8674,2024-12-14,Clothing,Rajshahi,Online,13,2041.48,26539.19,16454.3,10084.89,0.431,CUST-9606,0,1097.72,25-34
ORD-01078-8675,2024-12-14,Clothing,Dhaka,Mobile App,13,2050.91,26661.88,16530.37,10131.52,0.326,CUST-7619,0,2672.25,25-34
ORD-01078-8676,2024-12-14,Clothing,Mymensingh,Online,7,2190.7,15334.89,9507.63,5827.26,0.427,CUST-7665,0,944.19,35-44
ORD-01078-8677,2024-12-14,Home & Garden,Dhaka,Online,4,2913.56,11654.23,8157.96,3496.27,0.289,CUST-7785,0,2491.73,25-34
ORD-01078-8678,2024-12-14,Electronics,Chittagong,Online,13,12934.45,168147.82,131155.3,36992.52,0.253,CUST-4463,0,2070.76,25-34
ORD-01078-8679,2024-12-14,Beauty & Personal Care,Dhaka,Marketplace,7,1945.13,13615.88,7897.21,5718.67,0.395,CUST-8477,0,798.27,25-34
ORD-01078-8680,2024-12-14,Food & Beverage,Dhaka,Mobile App,1,750.03,750.03,412.51,337.51,0.491,CUST-2916,0,1286.18,25-34
ORD-01078-8681,2024-12-14,Clothing,Chittagong,Mobile App,5,2816.54,14082.71,8731.28,5351.43,0.41,CUST-2094,0,2203.15,25-34
ORD-01078-8682,2024-12-14,Food & Beverage,Dhaka,Online,9,963.21,8668.88,4767.89,3901.0,0.494,CUST-3468,0,2120.61,18-24
ORD-01079-8683,2024-12-15,Beauty & Personal Care,Mymensingh,Marketplace,6,1969.51,11817.06,6853.89,4963.16,0.452,CUST-3139,0,1808.8,55+
ORD-01079-8684,2024-12-15,Clothing,Dhaka,Online,1,2260.41,2260.41,1401.46,858.96,0.423,CUST-5235,0,1827.44,55+
ORD-01079-8685,2024-12-15,Food & Beverage,Sylhet,Online,8,885.59,7084.73,3896.6,3188.13,0.516,CUST-9492,0,635.95,18-24
ORD-01079-8686,2024-12-15,Books & Stationery,Chittagong,Online,13,553.56,7196.32,3598.16,3598.16,0.478,CUST-8396,0,269.48,35-44
ORD-01079-8687,2024-12-15,Clothing,Dhaka,Mobile App,12,3081.21,36974.49,22924.18,14050.31,0.379,CUST-2835,0,388.91,55+
ORD-01079-8688,2024-12-15,Electronics,Chittagong,Marketplace,1,14103.25,14103.25,11000.54,3102.72,0.189,CUST-4380,0,2915.39,18-24
ORD-01079-8689,2024-12-15,Clothing,Sylhet,Online,6,2957.3,17743.82,11001.17,6742.65,0.331,CUST-2267,0,1818.27,35-44
ORD-01080-8690,2024-12-16,Food & Beverage,Rajshahi,Online,5,733.29,3666.46,2016.55,1649.91,0.402,CUST-1981,0,1026.21,35-44
ORD-01080-8691,2024-12-16,Electronics,Rajshahi,Online,1,18183.88,18183.88,14183.43,4000.45,0.204,CUST-9393,0,2476.59,45-54
ORD-01080-8692,2024-12-16,Food & Beverage,Chittagong,Online,3,687.68,2063.03,1134.67,928.36,0.417,CUST-8019,0,1266.13,35-44
ORD-01080-8693,2024-12-16,Food & Beverage,Rajshahi,Mobile App,6,888.09,5328.56,2930.71,2397.85,0.501,CUST-6628,0,1941.59,25-34
ORD-01080-8694,2024-12-16,Clothing,Dhaka,Marketplace,7,2290.0,16029.99,9938.6,6091.4,0.337,CUST-1120,0,2422.23,25-34
ORD-01081-8695,2024-12-17,Electronics,Mymensingh,Mobile App,7,18454.62,129182.37,100762.25,28420.12,0.204,CUST-1215,0,2226.35,25-34
ORD-01081-8696,2024-12-17,Clothing,Chittagong,Marketplace,7,2193.75,15356.27,9520.89,5835.38,0.408,CUST-4279,0,265.4,18-24
ORD-01081-8697,2024-12-17,Sports & Fitness,Sylhet,Mobile App,4,4770.06,19080.24,13737.78,5342.47,0.305,CUST-6180,0,1027.91,45-54
ORD-01081-8698,2024-12-17,Food & Beverage,Khulna,Store,14,711.76,9964.65,5480.56,4484.09,0.517,CUST-8014,0,2503.83,18-24
ORD-01081-8699,2024-12-17,Home & Garden,Chittagong,Online,8,2810.42,22483.33,15738.33,6745.0,0.34,CUST-7247,0,964.79,35-44
ORD-01081-8700,2024-12-17,Home & Garden,Dhaka,Marketplace,2,3797.93,7595.86,5317.1,2278.76,0.33,CUST-8502,0,1491.21,45-54
ORD-01081-8701,2024-12-17,Food & Beverage,Rajshahi,Online,3,820.25,2460.75,1353.41,1107.34,0.473,CUST-3024,0,1371.51,25-34
ORD-01081-8702,2024-12-17,Electronics,Chittagong,Marketplace,7,15807.41,110651.86,86308.45,24343.41,0.253,CUST-2570,0,2911.9,25-34
ORD-01081-8703,2024-12-17,Beauty & Personal Care,Mymensingh,Store,1,1932.7,1932.7,1120.97,811.73,0.479,CUST-3738,0,2070.34,35-44
ORD-01081-8704,2024-12-17,Home & Garden,Rajshahi,Mobile App,4,3148.93,12595.72,8817.0,3778.71,0.318,CUST-8178,0,2247.09,55+
ORD-01082-8705,2024-12-18,Home & Garden,Dhaka,Mobile App,2,3715.62,7431.23,5201.86,2229.37,0.296,CUST-8713,0,2036.98,25-34
ORD-01082-8706,2024-12-18,Electronics,Sylhet,Online,5,15888.66,79443.3,61965.77,17477.53,0.225,CUST-6383,0,1552.44,35-44
ORD-01082-8707,2024-12-18,Beauty & Personal Care,Dhaka,Mobile App,7,1983.24,13882.69,8051.96,5830.73,0.375,CUST-9493,0,1068.32,55+
ORD-01082-8708,2024-12-18,Sports & Fitness,Dhaka,Online,2,4624.25,9248.5,6658.92,2589.58,0.31,CUST-2059,0,1076.73,35-44
ORD-01082-8709,2024-12-18,Books & Stationery,Khulna,Online,13,576.86,7499.2,3749.6,3749.6,0.447,CUST-7749,0,783.33,45-54
ORD-01082-8710,2024-12-18,Food & Beverage,Rajshahi,Store,11,865.54,9520.93,5236.51,4284.42,0.443,CUST-8584,0,2096.24,55+
ORD-01082-8711,2024-12-18,Home & Garden,Dhaka,Online,1,3344.54,3344.54,2341.18,1003.36,0.301,CUST-5757,0,2047.31,25-34
ORD-01082-8712,2024-12-18,Books & Stationery,Dhaka,Mobile App,3,486.42,1459.25,729.63,729.63,0.487,CUST-1264,0,961.92,55+
ORD-01082-8713,2024-12-18,Clothing,Dhaka,Mobile App,1,3093.39,3093.39,1917.9,1175.49,0.36,CUST-4775,0,1247.94,35-44
ORD-01082-8714,2024-12-18,Books & Stationery,Chittagong,Online,12,560.39,6724.71,3362.35,3362.35,0.521,CUST-2355,0,354.94,55+
ORD-01083-8715,2024-12-19,Sports & Fitness,Sylhet,Online,12,3445.13,41341.55,29765.92,11575.63,0.267,CUST-7379,0,1725.92,18-24
ORD-01083-8716,2024-12-19,Beauty & Personal Care,Chittagong,Store,3,1810.17,5430.52,3149.7,2280.82,0.408,CUST-6388,0,1815.47,25-34
ORD-01083-8717,2024-12-19,Electronics,Dhaka,Mobile App,1,16129.09,16129.09,12580.69,3548.4,0.194,CUST-2193,0,2479.47,45-54
ORD-01083-8718,2024-12-19,Sports & Fitness,Chittagong,Online,14,5199.76,72796.6,52413.55,20383.05,0.321,CUST-5371,0,1874.92,18-24
ORD-01084-8719,2024-12-20,Food & Beverage,Chittagong,Online,1,641.31,641.31,352.72,288.59,0.453,CUST-1384,0,2265.0,55+
ORD-01084-8720,2024-12-20,Home & Garden,Dhaka,Mobile App,11,4276.27,47038.93,32927.25,14111.68,0.342,CUST-4456,1,1485.64,35-44
ORD-01084-8721,2024-12-20,Clothing,Dhaka,Mobile App,6,2993.27,17959.6,11134.95,6824.65,0.352,CUST-9080,0,2449.83,18-24
ORD-01084-8722,2024-12-20,Books & Stationery,Chittagong,Mobile App,14,620.05,8680.64,4340.32,4340.32,0.468,CUST-7162,0,2651.3,55+
ORD-01085-8723,2024-12-21,Electronics,Chittagong,Online,12,15573.88,186886.58,145771.53,41115.05,0.22,CUST-8548,1,275.46,18-24
ORD-01085-8724,2024-12-21,Electronics,Chittagong,Mobile App,8,12362.28,98898.24,77140.63,21757.61,0.23,CUST-2296,0,2361.85,35-44
ORD-01085-8725,2024-12-21,Clothing,Dhaka,Mobile App,9,2400.88,21607.94,13396.92,8211.02,0.385,CUST-5939,0,2221.24,18-24
ORD-01086-8726,2024-12-22,Beauty & Personal Care,Chittagong,Online,3,1479.21,4437.63,2573.82,1863.8,0.476,CUST-5305,0,706.83,18-24
ORD-01086-8727,2024-12-22,Beauty & Personal Care,Sylhet,Online,9,2134.19,19207.69,11140.46,8067.23,0.386,CUST-4603,0,1525.61,18-24
ORD-01086-8728,2024-12-22,Electronics,Sylhet,Marketplace,1,17549.71,17549.71,13688.77,3860.94,0.212,CUST-1997,0,2669.47,25-34
ORD-01086-8729,2024-12-22,Food & Beverage,Dhaka,Online,12,819.62,9835.4,5409.47,4425.93,0.44,CUST-8074,0,540.41,55+
ORD-01086-8730,2024-12-22,Electronics,Sylhet,Mobile App,2,17277.2,34554.41,26952.44,7601.97,0.199,CUST-5957,0,2355.27,35-44
ORD-01086-8731,2024-12-22,Food & Beverage,Dhaka,Mobile App,5,958.05,4790.27,2634.65,2155.62,0.387,CUST-9080,0,606.22,25-34
ORD-01087-8732,2024-12-23,Clothing,Chittagong,Online,3,2687.94,8063.82,4999.57,3064.25,0.425,CUST-9739,0,992.31,25-34
ORD-01087-8733,2024-12-23,Food & Beverage,Rajshahi,Store,4,791.62,3166.46,1741.55,1424.91,0.414,CUST-9303,0,2218.76,25-34
ORD-01087-8734,2024-12-23,Electronics,Mymensingh,Online,3,18468.85,55406.56,43217.11,12189.44,0.245,CUST-1565,0,2314.82,25-34
ORD-01087-8735,2024-12-23,Electronics,Chittagong,Online,8,15485.43,123883.41,96629.06,27254.35,0.21,CUST-7224,0,1758.37,18-24
ORD-01087-8736,2024-12-23,Books & Stationery,Khulna,Mobile App,10,526.93,5269.26,2634.63,2634.63,0.447,CUST-7762,0,1190.89,55+
ORD-01088-8737,2024-12-24,Electronics,Dhaka,Online,10,12360.92,123609.18,96415.16,27194.02,0.211,CUST-7714,0,599.8,25-34
ORD-01088-8738,2024-12-24,Beauty & Personal Care,Sylhet,Marketplace,12,1575.21,18902.58,10963.49,7939.08,0.457,CUST-9920,0,2952.08,25-34
ORD-01088-8739,2024-12-24,Sports & Fitness,Rajshahi,Online,5,3874.75,19373.76,13949.11,5424.65,0.285,CUST-8785,0,2700.21,18-24
ORD-01088-8740,2024-12-24,Home & Garden,Dhaka,Store,14,4069.5,56973.0,39881.1,17091.9,0.293,CUST-4027,0,1497.3,35-44
ORD-01088-8741,2024-12-24,Electronics,Sylhet,Online,13,15238.91,198105.78,154522.5,43583.27,0.196,CUST-1717,0,2234.69,35-44
ORD-01088-8742,2024-12-24,Clothing,Dhaka,Online,8,2035.34,16282.74,10095.3,6187.44,0.323,CUST-2050,1,939.01,55+
ORD-01088-8743,2024-12-24,Books & Stationery,Khulna,Online,9,400.64,3605.77,1802.88,1802.88,0.51,CUST-4579,0,1200.36,45-54
ORD-01088-8744,2024-12-24,Clothing,Sylhet,Online,7,2672.82,18709.71,11600.02,7109.69,0.397,CUST-4435,0,1445.46,55+
ORD-01089-8745,2024-12-25,Books & Stationery,Dhaka,Mobile App,13,414.56,5389.23,2694.61,2694.61,0.562,CUST-4201,0,267.26,35-44
ORD-01089-8746,2024-12-25,Home & Garden,Dhaka,Mobile App,7,3979.45,27856.17,19499.32,8356.85,0.332,CUST-1000,0,2087.63,35-44
ORD-01089-8747,2024-12-25,Food & Beverage,Dhaka,Mobile App,6,748.36,4490.18,2469.6,2020.58,0.489,CUST-1283,0,2538.47,35-44
ORD-01089-8748,2024-12-25,Home & Garden,Dhaka,Mobile App,5,4056.11,20280.56,14196.39,6084.17,0.32,CUST-7482,0,1203.57,35-44
ORD-01089-8749,2024-12-25,Electronics,Dhaka,Online,3,15681.81,47045.44,36695.45,10350.0,0.22,CUST-2604,0,2724.59,45-54
ORD-01089-8750,2024-12-25,Electronics,Dhaka,Online,5,17339.69,86698.43,67624.77,19073.65,0.204,CUST-7169,0,1252.11,18-24
ORD-01089-8751,2024-12-25,Food & Beverage,Sylhet,Online,1,759.45,759.45,417.69,341.75,0.486,CUST-7331,0,1533.4,25-34
ORD-01090-8752,2024-12-26,Beauty & Personal Care,Dhaka,Marketplace,11,2141.35,23554.81,13661.79,9893.02,0.43,CUST-5409,0,1657.2,25-34
ORD-01090-8753,2024-12-26,Food & Beverage,Dhaka,Store,13,699.41,9092.3,5000.77,4091.54,0.41,CUST-6406,0,700.17,25-34
ORD-01090-8754,2024-12-26,Home & Garden,Rajshahi,Mobile App,7,3930.94,27516.56,19261.59,8254.97,0.336,CUST-6662,0,669.63,18-24
ORD-01091-8755,2024-12-27,Electronics,Dhaka,Store,13,14600.51,189806.64,148049.18,41757.46,0.243,CUST-6462,0,2434.75,25-34
ORD-01091-8756,2024-12-27,Beauty & Personal Care,Chittagong,Mobile App,6,1981.74,11890.45,6896.46,4993.99,0.385,CUST-3705,0,2038.46,18-24
ORD-01091-8757,2024-12-27,Food & Beverage,Dhaka,Mobile App,4,971.21,3884.84,2136.66,1748.18,0.417,CUST-3888,0,2133.26,35-44
ORD-01091-8758,2024-12-27,Food & Beverage,Khulna,Mobile App,5,708.22,3541.1,1947.6,1593.49,0.466,CUST-3502,0,2070.49,35-44
ORD-01092-8759,2024-12-28,Clothing,Chittagong,Store,4,2133.07,8532.27,5290.01,3242.26,0.33,CUST-9532,0,1658.75,45-54
ORD-01092-8760,2024-12-28,Books & Stationery,Chittagong,Mobile App,12,514.11,6169.35,3084.67,3084.67,0.496,CUST-6801,0,1483.19,35-44
