transaction_id,date,store_id,product_sku,category,quantity_sold,sale_price,cost_price,discount_pct,footfall,weather,is_holiday,net_sales,gross_profit
TXN-000391,2022-02-07,Store-012,SKU-9879,Electronics,13,50.58,2232.33,18.0,1367,Cloudy,0,539.1828,-28481.107200000002
TXN-000392,2023-08-18,Store-006,SKU-1422,Electronics,49,2465.39,302.15,28.6,1620,Cloudy,0,86254.13454,71448.78454
TXN-000393,2022-08-23,Store-001,SKU-8585,Electronics,2,531.19,1564.56,28.2,738,Cloudy,0,762.78884,-2366.3311599999997
TXN-000394,2023-08-01,Store-005,SKU-9452,Fresh,10,4606.12,124.68,15.4,336,Cloudy,0,38967.7752,37720.97519999999
TXN-000395,2022-05-24,Store-014,SKU-5308,FMCG,32,461.95,958.07,1.9,1420,Sunny,0,14501.534399999999,-16156.705600000003
TXN-000396,2022-10-06,Store-010,SKU-5946,Electronics,48,1661.94,2709.65,4.3,1814,Cloudy,0,76342.87584,-53720.32416000002
TXN-000397,2023-01-11,Store-019,SKU-6709,Fresh,47,3430.09,3172.08,17.6,372,Rainy,0,132840.52552,-16247.234480000014
TXN-000398,2023-04-03,Store-001,SKU-4687,Apparel,44,1749.4,813.4,15.2,430,Hot,0,65273.6128,29484.012800000004
TXN-000399,2022-08-01,Store-001,SKU-4493,Apparel,39,3434.26,3939.56,17.1,1651,Sunny,1,111033.06006,-42609.77993999999
TXN-000400,2022-05-09,Store-018,SKU-7790,Apparel,33,3552.23,1080.67,2.3,1826,Rainy,0,114527.44743,78865.33743
TXN-000401,2023-05-22,Store-005,SKU-3697,Apparel,3,1889.37,2610.25,26.0,581,Sunny,0,4194.4014,-3636.3486000000003
TXN-000402,2023-10-25,Store-010,SKU-7934,Apparel,40,1688.08,335.12,11.5,965,Sunny,0,59758.032,46353.232
TXN-000403,2023-09-20,Store-016,SKU-1832,Fresh,29,4287.48,971.03,25.7,1733,Hot,1,92382.33155999999,64222.461559999996
TXN-000404,2022-11-27,Store-001,SKU-9380,Pharmacy,32,211.66,554.49,14.1,1371,Rainy,0,5818.1100799999995,-11925.569920000002
TXN-000405,2023-01-30,Store-008,SKU-6091,Fresh,37,4449.35,3655.1,1.9,287,Rainy,0,161498.05695,26259.356950000016
TXN-000406,2022-05-03,Store-002,SKU-3389,Pharmacy,8,2155.44,2150.02,15.7,1053,Cloudy,0,14536.28736,-2663.8726399999996
TXN-000407,2023-02-05,Store-008,SKU-4955,Electronics,5,268.12,2030.08,26.4,417,Rainy,0,986.6815999999999,-9163.7184
TXN-000408,2023-11-08,Store-002,SKU-6311,Pharmacy,25,3887.32,1809.87,22.0,386,Hot,0,75802.74,30555.990000000005
TXN-000409,2022-11-12,Store-007,SKU-6980,Electronics,19,885.4,1942.57,19.6,1656,Sunny,0,13525.3704,-23383.459600000002
TXN-000410,2023-01-07,Store-001,SKU-4270,Electronics,18,1024.59,3865.2,18.6,321,Sunny,0,15012.292679999999,-54561.30731999999
TXN-000411,2023-12-24,Store-019,SKU-6288,Electronics,11,3258.24,756.58,28.1,476,Rainy,0,25769.420159999998,17447.040159999997
TXN-000412,2023-05-19,Store-017,SKU-8840,FMCG,45,4034.29,1841.7,22.2,1524,Hot,0,141240.49289999998,58363.99289999998
TXN-000413,2023-08-27,Store-015,SKU-8153,Electronics,37,320.85,2054.8,9.3,1395,Rainy,0,10767.40515,-65260.19485000001
TXN-000414,2023-05-10,Store-017,SKU-7639,Electronics,36,2366.91,1148.78,9.0,276,Rainy,0,77539.9716,36183.8916
TXN-000415,2023-09-16,Store-016,SKU-5882,Electronics,33,4401.59,3949.03,23.9,1310,Rainy,0,110537.12967000001,-19780.860329999996
TXN-000416,2022-09-07,Store-015,SKU-5188,FMCG,15,3771.47,332.11,23.2,1232,Sunny,0,43447.3344,38465.6844
TXN-000417,2022-02-23,Store-006,SKU-6211,FMCG,16,1774.81,3415.59,17.0,151,Rainy,1,23569.476799999997,-31079.963200000006
TXN-000418,2023-05-19,Store-009,SKU-4741,Fresh,36,1314.34,3224.38,12.3,1411,Hot,1,41496.34248,-74581.33752
TXN-000419,2022-11-27,Store-007,SKU-6038,Apparel,36,2648.04,101.62,12.8,380,Sunny,0,83127.27168,79468.95168
TXN-000420,2023-05-01,Store-020,SKU-5888,Pharmacy,8,1675.3,1559.51,1.6,1401,Sunny,0,13187.961599999999,711.8815999999988
TXN-000421,2022-09-23,Store-005,SKU-8761,FMCG,16,4339.8,1576.38,1.3,703,Sunny,0,68534.1216,43312.0416
TXN-000422,2023-06-09,Store-006,SKU-7210,Fresh,41,4614.0,2045.89,15.0,633,Hot,0,160797.9,76916.40999999999
TXN-000423,2023-07-18,Store-017,SKU-3637,Pharmacy,1,1370.43,1769.41,12.2,1655,Cloudy,0,1203.23754,-566.17246
TXN-000424,2023-04-05,Store-012,SKU-1457,Pharmacy,14,2074.25,3103.27,13.0,1660,Hot,1,25264.365,-18181.414999999997
TXN-000425,2022-05-16,Store-002,SKU-5971,Electronics,49,2540.3,3999.37,2.0,1193,Cloudy,0,121985.206,-73983.924
TXN-000426,2023-03-23,Store-001,SKU-1495,FMCG,12,3600.86,481.04,21.9,228,Rainy,0,33747.259920000004,27974.779920000004
TXN-000427,2023-06-11,Store-018,SKU-3276,Apparel,28,4182.34,1588.6,14.6,1636,Cloudy,0,100008.11408,55527.314080000004
TXN-000428,2023-04-26,Store-020,SKU-9475,Apparel,15,4602.37,2900.77,8.8,1616,Hot,0,62960.4216,19448.8716
TXN-000429,2022-03-01,Store-020,SKU-6632,Fresh,48,4669.02,2610.02,25.2,101,Hot,0,167636.49408,42355.53408000001
TXN-000430,2023-08-27,Store-004,SKU-8573,Electronics,12,2227.09,1127.03,12.5,1817,Sunny,0,23384.445,9860.085
TXN-000431,2022-07-06,Store-006,SKU-6330,Pharmacy,26,1462.32,1462.16,14.4,1868,Hot,0,32545.39392,-5470.766080000005
TXN-000432,2023-01-05,Store-017,SKU-9829,FMCG,12,574.26,3670.43,7.0,505,Hot,0,6408.741599999999,-37636.418399999995
TXN-000433,2023-12-11,Store-005,SKU-7664,Apparel,34,1765.95,225.34,8.8,1372,Cloudy,0,54758.577600000004,47097.01760000001
TXN-000434,2022-11-20,Store-020,SKU-5946,FMCG,21,4342.39,862.75,1.4,576,Sunny,0,89913.52734,71795.77734
TXN-000435,2023-11-05,Store-003,SKU-9611,FMCG,29,3255.59,3181.0,1.6,656,Cloudy,0,92901.51624,652.5162399999972
TXN-000436,2022-01-14,Store-011,SKU-4126,FMCG,39,3661.88,1932.05,23.7,1339,Sunny,0,108966.56316,33616.61316000001
TXN-000437,2022-12-13,Store-011,SKU-1188,FMCG,45,3564.12,2604.87,17.8,1265,Cloudy,0,131836.7988,14617.648799999995
TXN-000438,2022-10-26,Store-003,SKU-2538,Apparel,28,1333.06,321.81,21.4,1010,Cloudy,1,29337.984480000003,20327.304480000003
TXN-000439,2023-05-04,Store-016,SKU-5652,Pharmacy,37,2631.99,2914.29,21.2,1175,Rainy,0,76738.30043999999,-31090.429560000004
TXN-000440,2022-12-10,Store-006,SKU-3672,Fresh,23,3318.37,2435.67,25.7,652,Cloudy,0,56707.62493,687.2149299999946
TXN-000441,2022-01-23,Store-018,SKU-2906,Pharmacy,21,910.27,3398.73,1.6,705,Sunny,0,18809.81928,-52563.510720000006
TXN-000442,2023-04-27,Store-019,SKU-7107,Fresh,40,2770.34,1935.45,8.2,1798,Sunny,0,101726.88480000001,24308.884800000014
TXN-000443,2023-07-22,Store-013,SKU-7298,Pharmacy,34,2294.93,3338.08,4.3,1094,Sunny,0,74672.43234,-38822.28766
TXN-000444,2022-05-12,Store-002,SKU-5536,Fresh,46,769.96,2177.46,8.6,1345,Sunny,0,32372.198240000005,-67790.96176
TXN-000445,2023-04-05,Store-009,SKU-8157,Fresh,40,3088.87,1599.36,17.6,1810,Cloudy,1,101809.15519999998,37834.755199999985
TXN-000446,2022-11-19,Store-005,SKU-5724,Pharmacy,46,2284.27,1412.29,5.4,1582,Sunny,0,99402.29332,34436.95332
TXN-000447,2022-11-21,Store-017,SKU-3212,Apparel,13,2807.9,240.23,16.3,852,Rainy,0,30552.7599,27429.7699
TXN-000448,2022-10-16,Store-020,SKU-1549,Electronics,29,3911.68,1253.55,25.8,1767,Sunny,0,84171.53024000001,47818.58024000001
TXN-000449,2023-04-08,Store-015,SKU-1415,Fresh,22,1253.83,1378.8,2.3,1588,Hot,0,26949.82202,-3383.777979999999
TXN-000450,2022-11-11,Store-001,SKU-7192,Apparel,17,2404.49,2158.05,20.7,1164,Cloudy,0,32414.929689999997,-4271.920310000009
TXN-000451,2022-05-13,Store-018,SKU-2647,Fresh,38,2762.98,3359.65,4.6,1813,Rainy,0,100163.55096000001,-27503.14903999999
TXN-000452,2023-10-25,Store-011,SKU-1133,Pharmacy,9,2533.5,2618.9,22.6,766,Sunny,0,17648.361,-5921.739000000001
TXN-000453,2023-07-15,Store-002,SKU-6772,FMCG,19,4186.77,3888.65,4.7,1612,Rainy,1,75809.84439,1925.4943899999926
TXN-000454,2022-08-07,Store-009,SKU-2195,Electronics,31,455.85,1881.83,15.3,1383,Sunny,0,11969.25345,-46367.47654999999
TXN-000455,2023-04-07,Store-002,SKU-9917,Pharmacy,40,752.51,333.93,6.5,1937,Rainy,0,28143.874000000003,14786.674000000003
TXN-000456,2023-03-25,Store-016,SKU-2695,FMCG,12,611.67,2645.66,9.1,1773,Hot,1,6672.09636,-25075.82364
TXN-000457,2023-05-05,Store-007,SKU-8144,Pharmacy,6,1138.66,2823.41,10.9,1485,Hot,0,6087.276360000001,-10853.18364
TXN-000458,2022-03-06,Store-011,SKU-2207,Apparel,40,3270.81,3328.17,5.8,1043,Cloudy,0,123244.12079999999,-9882.679199999999
TXN-000459,2023-07-30,Store-015,SKU-7815,Fresh,30,1369.05,1671.42,18.8,270,Hot,0,33350.058000000005,-16792.542
TXN-000460,2022-12-16,Store-018,SKU-8979,Electronics,29,1958.29,190.43,9.4,848,Rainy,0,51452.11146,45929.64146
TXN-000461,2023-03-23,Store-010,SKU-9979,Fresh,35,2733.05,3004.08,6.5,130,Hot,1,89439.06125,-15703.738750000004
TXN-000462,2023-11-24,Store-017,SKU-3587,Pharmacy,8,1021.15,1335.54,15.6,377,Hot,0,6894.8048,-3789.5152
TXN-000463,2023-03-02,Store-008,SKU-4069,Apparel,23,3036.45,1629.22,18.4,1917,Sunny,0,56988.0936,19516.033600000002
TXN-000464,2022-07-02,Store-006,SKU-6519,Electronics,35,722.92,3376.39,25.2,1219,Sunny,0,18926.045599999998,-99247.6044
TXN-000465,2023-02-27,Store-008,SKU-9537,Pharmacy,39,4142.75,427.38,19.2,1171,Sunny,0,130546.338,113878.51800000001
TXN-000466,2022-10-23,Store-002,SKU-3864,Apparel,25,3725.63,3869.82,5.4,1705,Cloudy,0,88111.1495,-8634.3505
TXN-000467,2023-05-23,Store-007,SKU-1779,Apparel,40,2628.68,2104.21,18.8,209,Sunny,0,85379.5264,1211.1264000000083
TXN-000468,2023-01-03,Store-019,SKU-6376,Electronics,23,1178.35,2633.14,11.7,427,Hot,0,23931.11015,-36631.10984999999
TXN-000469,2022-05-16,Store-020,SKU-9707,Apparel,39,638.13,291.9,1.9,1621,Rainy,0,24414.215669999998,13030.11567
TXN-000470,2023-12-14,Store-007,SKU-7978,Apparel,15,2322.84,1296.24,17.8,1652,Hot,0,28640.617200000004,9197.017200000006
TXN-000471,2023-10-25,Store-001,SKU-6575,FMCG,36,804.03,3391.71,27.3,1698,Rainy,0,21043.073159999996,-101058.48684
TXN-000472,2023-10-18,Store-001,SKU-7321,Apparel,44,3667.76,2701.57,9.7,176,Sunny,0,145727.44032,26858.360319999992
TXN-000473,2023-10-30,Store-008,SKU-7645,FMCG,20,2588.55,485.46,11.3,775,Rainy,0,45920.877,36211.677
TXN-000474,2022-06-04,Store-004,SKU-2171,Fresh,38,1812.07,168.32,2.1,905,Cloudy,0,67412.62814,61016.46814
TXN-000475,2023-04-24,Store-016,SKU-2872,Fresh,33,4976.16,2427.19,15.2,235,Rainy,0,139252.86144,59155.591440000004
TXN-000476,2022-12-08,Store-006,SKU-7798,Pharmacy,32,2200.05,1396.14,11.9,253,Cloudy,0,62023.80960000001,17347.329600000005
TXN-000477,2022-10-14,Store-001,SKU-7641,FMCG,9,3690.2,3187.99,8.2,1370,Rainy,0,30488.432399999998,1796.5224000000017
TXN-000478,2022-03-14,Store-004,SKU-8955,Electronics,37,3401.69,3526.3,11.5,1443,Sunny,0,111388.33905,-19084.76095000001
TXN-000479,2023-10-24,Store-005,SKU-9725,FMCG,3,327.3,3783.39,14.8,443,Hot,0,836.5788,-10513.5912
TXN-000480,2022-07-28,Store-012,SKU-8222,Electronics,22,3484.92,3348.21,27.8,1183,Rainy,0,55354.469280000005,-18306.15071999999
TXN-000481,2023-02-15,Store-002,SKU-6690,Pharmacy,43,749.7,2396.08,0.7,846,Hot,0,32011.440300000002,-71019.9997
TXN-000482,2022-10-18,Store-012,SKU-8125,Pharmacy,27,486.26,3096.1,6.7,660,Cloudy,0,12249.375660000002,-71345.32433999999
TXN-000483,2023-12-09,Store-017,SKU-1297,Fresh,32,1375.72,2506.33,10.9,1513,Hot,0,39224.528640000004,-40978.03135999999
TXN-000484,2023-03-13,Store-013,SKU-8359,FMCG,16,734.09,170.55,9.7,852,Cloudy,0,10606.13232,7877.33232
TXN-000485,2022-12-04,Store-020,SKU-4850,Pharmacy,19,4246.26,1444.7,18.4,537,Hot,0,65834.01504000001,38384.71504000001
TXN-000486,2022-03-11,Store-020,SKU-9891,FMCG,10,1073.83,2060.51,22.9,522,Hot,0,8279.229299999999,-12325.870700000003
TXN-000487,2023-05-21,Store-006,SKU-5437,Apparel,35,3495.58,1036.84,23.4,361,Rainy,0,93716.4998,57427.09980000001
TXN-000488,2023-07-09,Store-008,SKU-3740,Electronics,13,2394.61,3491.61,23.5,1074,Cloudy,1,23814.39645,-21576.53355
TXN-000489,2022-12-27,Store-011,SKU-4486,Electronics,31,2458.58,2583.38,7.5,941,Hot,0,70499.7815,-9584.998500000002
TXN-000490,2023-12-07,Store-018,SKU-6443,FMCG,42,240.81,640.5,19.8,658,Rainy,0,8111.444040000001,-18789.555959999998
TXN-000491,2023-10-29,Store-015,SKU-2655,Apparel,22,1776.88,2745.74,16.4,981,Sunny,0,32680.376960000005,-27725.903039999994
TXN-000492,2023-04-16,Store-014,SKU-5212,Pharmacy,31,944.18,3214.12,24.2,611,Hot,1,22186.34164,-77451.37836
TXN-000493,2022-02-17,Store-012,SKU-3140,Fresh,20,908.59,2976.61,15.3,288,Hot,0,15391.514599999999,-44140.6854
TXN-000494,2023-02-25,Store-016,SKU-1321,Pharmacy,39,2511.04,3822.28,19.3,1023,Cloudy,0,79029.96191999999,-70038.95808000003
TXN-000495,2023-04-20,Store-016,SKU-5097,Electronics,26,3187.49,3707.83,0.9,1336,Cloudy,0,82128.86734,-14274.712660000005
TXN-000496,2023-10-08,Store-008,SKU-1262,Apparel,9,789.76,638.45,5.9,746,Rainy,0,6688.47744,942.4274399999995
TXN-000497,2023-09-29,Store-019,SKU-8165,Fresh,19,2583.14,1154.24,4.4,573,Cloudy,0,46920.15495999999,24989.59495999999
TXN-000498,2023-05-14,Store-009,SKU-4319,FMCG,14,4888.21,3800.42,22.9,120,Cloudy,0,52763.33874000001,-442.54125999999815
TXN-000499,2023-09-15,Store-009,SKU-3076,Electronics,10,4496.67,974.77,27.0,261,Hot,0,32825.691,23077.990999999998
TXN-000500,2022-04-06,Store-014,SKU-5546,FMCG,16,4692.97,3826.08,12.6,627,Rainy,0,65626.49248,4409.212480000002
TXN-000501,2022-12-29,Store-009,SKU-4876,FMCG,9,2894.7,156.01,27.9,714,Sunny,0,18783.708300000002,17379.618300000002
TXN-000502,2022-07-05,Store-016,SKU-4799,Electronics,41,1212.41,3244.75,7.1,1087,Rainy,0,46179.48449000001,-86855.26551
TXN-000503,2022-03-18,Store-002,SKU-3739,Pharmacy,13,4543.98,3508.08,2.4,1480,Cloudy,0,57654.01823999999,12048.97823999999
TXN-000504,2022-06-05,Store-012,SKU-1357,Apparel,28,98.43,2793.93,23.3,1996,Rainy,1,2113.88268,-76116.15732
TXN-000505,2022-10-31,Store-001,SKU-3673,Fresh,38,3794.61,1057.01,29.6,1029,Sunny,0,101513.40671999998,61347.02671999999
TXN-000506,2022-10-01,Store-005,SKU-3647,Apparel,15,4430.84,3064.14,19.6,1901,Cloudy,0,53435.930400000005,7473.830400000006
TXN-000507,2022-04-21,Store-018,SKU-8160,Pharmacy,26,2190.54,800.81,6.2,457,Hot,1,53422.88952,32601.82952
TXN-000508,2023-05-26,Store-016,SKU-5532,Pharmacy,42,507.44,2466.27,15.3,1957,Sunny,0,18051.67056,-85531.66944
TXN-000509,2022-12-31,Store-002,SKU-6351,Electronics,14,3950.46,3498.99,10.5,711,Cloudy,0,49499.2638,513.4038
TXN-000510,2023-08-11,Store-013,SKU-6507,Apparel,1,3997.21,1684.01,13.4,1124,Cloudy,0,3461.58386,1777.5738600000002
TXN-000511,2022-09-15,Store-011,SKU-9782,FMCG,46,1713.66,2295.77,0.0,391,Rainy,0,78828.36,-26777.059999999998
TXN-000512,2023-07-25,Store-007,SKU-6347,Pharmacy,14,2342.43,87.8,1.9,1382,Hot,0,32170.933619999996,30941.733619999995
TXN-000513,2022-10-03,Store-011,SKU-1263,Fresh,47,3273.62,2104.19,13.1,1871,Sunny,0,133704.46165999997,34807.531659999964
TXN-000514,2023-11-20,Store-016,SKU-7080,Pharmacy,35,2675.17,1261.55,15.0,1396,Rainy,0,79586.3075,35432.057499999995
TXN-000515,2023-07-20,Store-006,SKU-3579,Pharmacy,16,4388.25,3541.03,20.6,1647,Sunny,1,55748.328,-908.1520000000019
TXN-000516,2023-01-14,Store-002,SKU-7313,Fresh,45,3375.01,252.15,21.8,473,Cloudy,1,118766.60190000001,107419.85190000001
TXN-000517,2023-09-29,Store-015,SKU-1656,Electronics,4,148.06,3992.23,15.6,294,Sunny,0,499.85056,-15469.06944
TXN-000518,2023-05-27,Store-011,SKU-1352,FMCG,34,588.52,2512.55,0.8,1431,Cloudy,0,19849.60256,-65577.09744000001
TXN-000519,2023-06-30,Store-013,SKU-6240,Electronics,24,4559.22,2237.33,5.5,322,Hot,0,103403.1096,49707.1896
TXN-000520,2022-05-29,Store-005,SKU-7451,FMCG,33,1939.75,2515.6,29.2,1645,Hot,0,45320.318999999996,-37694.48100000001
TXN-000521,2022-07-24,Store-003,SKU-8291,Pharmacy,34,96.34,3024.68,26.5,311,Cloudy,1,2407.5366,-100431.58339999999
TXN-000522,2023-02-06,Store-012,SKU-4471,FMCG,1,3381.64,2506.4,12.8,1919,Sunny,1,2948.7900799999998,442.39007999999967
TXN-000523,2023-03-10,Store-002,SKU-9261,Fresh,6,3460.44,851.61,22.8,429,Cloudy,0,16028.75808,10919.09808
TXN-000524,2022-08-20,Store-005,SKU-1654,Electronics,18,4932.57,691.87,2.6,1609,Rainy,0,86477.81723999999,74024.15723999999
TXN-000525,2022-03-11,Store-015,SKU-8858,Fresh,11,1347.21,1451.95,18.2,639,Cloudy,1,12122.195580000001,-3849.2544199999993
TXN-000526,2022-06-17,Store-018,SKU-1392,Fresh,18,4601.45,1759.32,12.9,571,Rainy,0,72141.53309999999,40473.77309999999
TXN-000527,2022-07-01,Store-015,SKU-5705,Apparel,17,416.84,1972.77,9.6,513,Cloudy,0,6405.99712,-27131.092879999997
TXN-000528,2023-08-02,Store-017,SKU-5053,Pharmacy,29,4429.16,1130.99,15.4,1808,Sunny,0,108665.01144,75866.30144000001
TXN-000529,2023-02-26,Store-017,SKU-6417,Apparel,44,4845.82,3614.66,0.4,1974,Sunny,0,212363.21568,53318.175680000015
TXN-000530,2023-07-15,Store-013,SKU-5995,FMCG,34,4727.16,773.6,15.3,845,Cloudy,0,136132.75368,109830.35368
TXN-000531,2022-02-04,Store-008,SKU-1895,Fresh,39,1538.06,1458.54,26.0,516,Sunny,0,44388.4116,-12494.648399999998
TXN-000532,2022-01-04,Store-006,SKU-1600,Electronics,32,1071.37,3830.69,22.5,1740,Rainy,0,26569.976,-96012.104
TXN-000533,2023-11-26,Store-019,SKU-2873,Fresh,10,4042.72,1323.48,12.6,367,Rainy,0,35333.3728,22098.572799999998
TXN-000534,2023-06-27,Store-011,SKU-5612,Fresh,12,383.64,601.22,28.0,1825,Rainy,0,3314.6496,-3899.9904
TXN-000535,2023-07-05,Store-005,SKU-3393,FMCG,20,2154.08,1097.03,22.1,1940,Cloudy,0,33560.5664,11619.966400000005
TXN-000536,2023-01-09,Store-020,SKU-2537,Electronics,21,88.13,3182.76,3.8,1658,Cloudy,0,1780.4022599999998,-65057.557740000004
TXN-000537,2022-10-22,Store-010,SKU-8131,Apparel,48,4289.43,1193.38,2.4,484,Cloudy,0,200951.21664,143668.97664
TXN-000538,2022-04-24,Store-006,SKU-5844,Apparel,7,868.08,1767.08,0.5,1694,Hot,0,6046.1772,-6323.382799999999
TXN-000539,2022-12-23,Store-008,SKU-2227,Electronics,36,1653.87,2771.91,14.2,1880,Sunny,0,51084.73655999999,-48704.023440000004
TXN-000540,2022-04-28,Store-006,SKU-5601,Apparel,36,2924.84,246.51,18.0,1476,Sunny,0,86341.2768,77466.9168
TXN-000541,2023-01-20,Store-015,SKU-6625,FMCG,28,865.57,1515.1,6.8,1951,Sunny,0,22587.91472,-19834.885279999995
TXN-000542,2022-07-30,Store-017,SKU-4167,Fresh,16,851.99,755.44,6.3,1086,Sunny,0,12773.034080000001,685.9940800000004
TXN-000543,2023-09-20,Store-006,SKU-9065,Electronics,26,3662.18,2315.49,23.0,147,Sunny,0,73316.8436,13114.103600000002
TXN-000544,2022-01-13,Store-012,SKU-8048,Electronics,2,1979.28,528.94,15.9,1320,Cloudy,0,3329.14896,2271.26896
TXN-000545,2023-01-14,Store-013,SKU-9914,Pharmacy,22,1746.49,2499.23,2.4,1622,Sunny,0,37500.633279999995,-17482.426720000003
TXN-000546,2022-08-28,Store-001,SKU-9572,FMCG,4,1445.66,1710.17,6.4,660,Sunny,0,5412.55104,-1428.12896
TXN-000547,2023-02-12,Store-009,SKU-2637,Apparel,45,4009.0,884.84,17.4,1650,Sunny,0,149014.53,109196.73
TXN-000548,2023-04-28,Store-013,SKU-8905,Electronics,6,4607.3,1290.54,17.6,1144,Cloudy,1,22778.4912,15035.2512
TXN-000549,2023-01-06,Store-002,SKU-7096,FMCG,47,2693.59,3015.63,28.3,1854,Hot,0,90771.28941,-50963.32059000002
TXN-000550,2022-04-15,Store-018,SKU-2853,Apparel,39,4814.18,3161.0,23.8,1445,Hot,0,143067.80124000003,19788.80124000003
TXN-000551,2022-01-18,Store-006,SKU-6139,FMCG,17,768.09,3344.19,20.1,1290,Cloudy,0,10432.96647,-46418.263530000004
TXN-000552,2023-05-28,Store-008,SKU-4972,Fresh,30,1395.18,2611.18,1.2,223,Hot,0,41353.135200000004,-36982.26479999999
TXN-000553,2022-05-04,Store-020,SKU-9373,Pharmacy,18,4752.15,1981.3,0.3,1139,Cloudy,0,85282.0839,49618.683899999996
TXN-000554,2023-12-15,Store-012,SKU-9834,Apparel,48,4657.08,343.65,26.1,493,Rainy,0,165195.94176,148700.74176
TXN-000555,2023-04-22,Store-012,SKU-7124,Apparel,16,3410.66,2719.92,10.3,971,Hot,0,48949.79232,5431.072319999999
TXN-000556,2022-09-24,Store-015,SKU-1647,Electronics,39,630.89,3332.88,22.1,1113,Rainy,0,19167.06909,-110815.25091
TXN-000557,2023-05-27,Store-001,SKU-2262,FMCG,46,410.9,2778.07,21.2,795,Hot,0,14894.303199999998,-112896.9168
TXN-000558,2022-04-22,Store-015,SKU-7408,FMCG,42,3692.69,1295.69,1.9,1376,Cloudy,0,152146.21338,97727.23337999999
TXN-000559,2022-12-13,Store-017,SKU-2495,Pharmacy,22,2691.41,1539.9,16.1,520,Cloudy,0,49678.04577999999,15800.24577999999
TXN-000560,2022-12-07,Store-013,SKU-1260,FMCG,34,4858.79,262.94,19.8,1596,Hot,0,132489.48572,123549.52572
TXN-000561,2023-02-22,Store-016,SKU-4581,Pharmacy,2,3534.37,3666.35,11.2,851,Sunny,0,6277.04112,-1055.65888
TXN-000562,2022-08-04,Store-019,SKU-2226,FMCG,45,2481.47,871.11,8.9,214,Cloudy,0,101727.86265,62527.91265
TXN-000563,2023-04-24,Store-014,SKU-4227,Pharmacy,41,3035.87,461.05,11.2,1690,Rainy,0,110529.95496,91626.90496
TXN-000564,2023-05-24,Store-017,SKU-7132,Fresh,47,4206.01,3585.28,0.4,299,Rainy,0,196891.74012,28383.58012
TXN-000565,2022-02-03,Store-019,SKU-1934,Fresh,11,3603.11,3745.84,15.9,423,Hot,0,33332.37061,-7871.869390000007
TXN-000566,2023-03-10,Store-013,SKU-6316,Apparel,22,1506.77,1011.62,8.2,118,Rainy,1,30430.726920000005,8175.086920000005
TXN-000567,2023-04-02,Store-013,SKU-5873,Electronics,7,1826.03,1868.28,3.5,845,Hot,0,12334.832649999998,-743.1273500000007
TXN-000568,2022-12-12,Store-007,SKU-9369,Electronics,23,76.12,2657.2,24.5,1347,Sunny,0,1321.8238000000001,-59793.7762
TXN-000569,2023-01-29,Store-017,SKU-6245,Pharmacy,35,4844.64,1745.92,12.7,899,Hot,0,148027.97520000002,86920.7752
TXN-000570,2023-07-12,Store-005,SKU-8159,FMCG,11,699.83,2654.55,21.2,727,Sunny,0,6066.12644,-23133.923560000003
TXN-000571,2022-12-01,Store-010,SKU-8391,Electronics,24,752.68,3691.52,11.8,1718,Hot,0,15932.730239999999,-72663.74975999999
TXN-000572,2023-04-17,Store-004,SKU-4949,Electronics,10,3434.98,3871.33,29.5,733,Cloudy,0,24216.609000000004,-14496.690999999999
TXN-000573,2023-05-10,Store-002,SKU-4036,Apparel,26,2810.21,1397.12,25.9,334,Rainy,0,54141.505860000005,17816.38586000001
TXN-000574,2022-09-03,Store-016,SKU-7090,FMCG,5,3676.87,1141.84,15.6,690,Sunny,0,15516.391399999999,9807.1914
TXN-000575,2022-04-23,Store-005,SKU-4697,Pharmacy,27,2881.49,235.16,6.0,1593,Rainy,0,73132.2162,66782.89619999999
TXN-000576,2023-03-23,Store-013,SKU-1559,Electronics,29,2654.43,2421.42,16.9,1876,Sunny,0,63969.10857,-6252.071430000011
TXN-000577,2023-03-24,Store-004,SKU-2996,Fresh,30,811.07,47.53,29.9,1371,Cloudy,0,17056.802100000004,15630.902100000005
TXN-000578,2022-12-23,Store-011,SKU-1010,Fresh,45,1669.37,2536.17,9.0,491,Hot,0,68360.7015,-45766.94850000001
TXN-000579,2022-06-19,Store-018,SKU-7333,Apparel,27,3591.65,2049.34,24.1,869,Sunny,0,73603.68345,18271.50344999999
TXN-000580,2022-10-01,Store-020,SKU-5516,Electronics,46,3477.41,2394.61,23.6,1253,Hot,0,122210.09704,12058.037039999981
TXN-000581,2023-12-29,Store-011,SKU-4479,Pharmacy,30,1358.59,2575.79,1.6,1214,Rainy,0,40105.576799999995,-37168.1232
TXN-000582,2022-12-17,Store-014,SKU-9626,FMCG,35,2305.33,2454.32,9.3,1587,Cloudy,0,73182.70085000001,-12718.499150000003
TXN-000583,2022-03-03,Store-016,SKU-5023,FMCG,26,2286.55,3789.97,4.1,1735,Hot,0,57012.837700000004,-41526.3823
TXN-000584,2022-09-23,Store-016,SKU-1785,Apparel,26,1792.94,1515.85,18.6,1983,Hot,0,37945.78216,-1466.317839999996
TXN-000585,2023-09-01,Store-004,SKU-7410,FMCG,36,541.1,516.34,24.2,741,Hot,0,14765.536800000002,-3822.7032
TXN-000586,2023-08-20,Store-014,SKU-4643,Fresh,18,3784.07,2053.38,9.1,1913,Rainy,0,61914.95334000001,24954.113340000004
